Date,BTC,ETH,,XXXX
Sat Jun 05 11:00:00 UTC 2021,36493,2709.95,,
Sat Jun 05 11:10:00 UTC 2021,36400,2701.25,,
Sat Jun 05 11:20:00 UTC 2021,36324.5,2689.55,,
Sat Jun 05 11:30:00 UTC 2021,36215,2667.95,,
Sat Jun 05 11:40:00 UTC 2021,36280.5,2674.75,,
Sat Jun 05 11:50:00 UTC 2021,35786,2631.55,,
Sat Jun 05 12:00:00 UTC 2021,35839.5,2637.4,,
Sat Jun 05 12:10:00 UTC 2021,35574.5,2622.7,,
Sat Jun 05 12:20:00 UTC 2021,35824,2644.7,,
Sat Jun 05 12:30:00 UTC 2021,35925,2644.6,,
Sat Jun 05 12:40:00 UTC 2021,36100.5,2656.55,,
Sat Jun 05 12:50:00 UTC 2021,35985,2640.2,,
Sat Jun 05 13:00:00 UTC 2021,36026.5,2641.95,,
Sat Jun 05 13:10:00 UTC 2021,35900.5,2624.8,,
Sat Jun 05 13:20:00 UTC 2021,36002.5,2638.15,,
Sat Jun 05 13:30:00 UTC 2021,36027,2646.8,,
Sat Jun 05 13:40:00 UTC 2021,35884,2631.9,,
Sat Jun 05 13:50:00 UTC 2021,35915.5,2637,,
Sat Jun 05 14:00:00 UTC 2021,35726,2612.85,,
Sat Jun 05 14:10:00 UTC 2021,35540.5,2609,,
Sat Jun 05 14:20:00 UTC 2021,35705,2611.55,,
Sat Jun 05 14:30:00 UTC 2021,35885,2631.3,,
Sat Jun 05 14:40:00 UTC 2021,35783,2617.2,,
Sat Jun 05 14:50:00 UTC 2021,35676,2608.25,,
Sat Jun 05 15:00:00 UTC 2021,35633.5,2593.75,,
Sat Jun 05 15:10:00 UTC 2021,35621.5,2588.2,,
Sat Jun 05 15:20:00 UTC 2021,35770,2610.1,,
Sat Jun 05 15:30:00 UTC 2021,35935.5,2619.9,,
Sat Jun 05 15:40:00 UTC 2021,36185.5,2634.1,,
Sat Jun 05 15:50:00 UTC 2021,36129.5,2632.85,,
Sat Jun 05 16:00:00 UTC 2021,36320,2654.95,,
Sat Jun 05 16:10:00 UTC 2021,36182,2638.85,,
Sat Jun 05 16:20:00 UTC 2021,36132.5,2637,,
Sat Jun 05 16:30:00 UTC 2021,36145.5,2636,,
Sat Jun 05 16:40:00 UTC 2021,36072,2628.45,,
Sat Jun 05 16:50:00 UTC 2021,36079.5,2623.05,,
Sat Jun 05 17:00:00 UTC 2021,36070,2624.6,,
Sat Jun 05 17:10:00 UTC 2021,36035.5,2627.05,,
Sat Jun 05 17:20:00 UTC 2021,35982.5,2615.6,,
Sat Jun 05 17:30:00 UTC 2021,36142,2628.15,,
Sat Jun 05 17:40:01 UTC 2021,36160.5,2629.95,,
Sat Jun 05 17:50:00 UTC 2021,36076,2622,,
Sat Jun 05 18:00:00 UTC 2021,36011,2617.95,,
Sat Jun 05 18:10:00 UTC 2021,36155,2627.4,,
Sat Jun 05 18:20:00 UTC 2021,36108.5,2628.55,,
Sat Jun 05 18:30:00 UTC 2021,36151,2632.6,,
Sat Jun 05 18:40:00 UTC 2021,36085.5,2625.9,,
Sat Jun 05 18:50:00 UTC 2021,36139,2628.6,,
Sat Jun 05 19:00:00 UTC 2021,36041,2623.1,,
Sat Jun 05 19:10:00 UTC 2021,36054.5,2621.9,,
Sat Jun 05 19:20:00 UTC 2021,36210,2631.95,,
Sat Jun 05 19:30:00 UTC 2021,36181.5,2630.45,,
Sat Jun 05 19:40:00 UTC 2021,36042.5,2622.55,,
Sat Jun 05 19:50:00 UTC 2021,35950.5,2612.9,,
Sat Jun 05 20:00:00 UTC 2021,35760,2599.8,,
Sat Jun 05 20:10:00 UTC 2021,35940,2629.6,,
Sat Jun 05 20:20:00 UTC 2021,35761,2613.4,,
Sat Jun 05 20:30:00 UTC 2021,35815,2620.1,,
Sat Jun 05 20:40:00 UTC 2021,35927.5,2631.45,,
Sat Jun 05 20:50:00 UTC 2021,35659,2618.05,,
Sat Jun 05 21:00:00 UTC 2021,35824.5,2631.35,,
Sat Jun 05 21:10:00 UTC 2021,35710.5,2614.75,,
Sat Jun 05 21:20:00 UTC 2021,35620.5,2610.4,,
Sat Jun 05 21:30:00 UTC 2021,35159.5,2568.95,,
Sat Jun 05 21:40:00 UTC 2021,35008,2565.05,,
Sat Jun 05 21:50:00 UTC 2021,34988,2559.35,,
Sat Jun 05 22:00:00 UTC 2021,34962.5,2562.4,,
Sat Jun 05 22:10:00 UTC 2021,35100,2571,,
Sat Jun 05 22:20:00 UTC 2021,35273,2582.05,,
Sat Jun 05 22:30:00 UTC 2021,35206,2582.25,,
Sat Jun 05 22:40:00 UTC 2021,35250.5,2586.15,,
Sat Jun 05 22:50:00 UTC 2021,35057.5,2576.05,,
Sat Jun 05 23:00:00 UTC 2021,35063,2573.5,,
Sat Jun 05 23:10:00 UTC 2021,35379.5,2593.75,,
Sat Jun 05 23:20:00 UTC 2021,35397.5,2593.55,,
Sat Jun 05 23:30:00 UTC 2021,35274.5,2585.7,,
Sat Jun 05 23:40:00 UTC 2021,35347,2596.2,,
Sat Jun 05 23:50:00 UTC 2021,35380,2601.2,,
Sun Jun 06 00:00:00 UTC 2021,35509,2627.85,,
Sun Jun 06 00:10:00 UTC 2021,35411.5,2619.7,,
Sun Jun 06 00:20:00 UTC 2021,35537.5,2622.35,,
Sun Jun 06 00:30:00 UTC 2021,35679,2633.9,,
Sun Jun 06 00:40:00 UTC 2021,35653.5,2635.85,,
Sun Jun 06 00:50:00 UTC 2021,35570,2629.75,,
Sun Jun 06 01:00:00 UTC 2021,35571,2628.95,,
Sun Jun 06 01:10:00 UTC 2021,35669,2637.4,,
Sun Jun 06 01:20:00 UTC 2021,35957.5,2665.8,,
Sun Jun 06 01:30:00 UTC 2021,36000,2665.55,,
Sun Jun 06 01:40:00 UTC 2021,36022,2663.75,,
Sun Jun 06 01:50:00 UTC 2021,36020,2668.05,,
Sun Jun 06 02:00:00 UTC 2021,36238,2686.85,,
Sun Jun 06 02:10:00 UTC 2021,36146,2679.5,,
Sun Jun 06 02:20:00 UTC 2021,36182.5,2687.8,,
Sun Jun 06 02:30:00 UTC 2021,36059.5,2678.25,,
Sun Jun 06 02:40:00 UTC 2021,36132,2683.05,,
Sun Jun 06 02:50:00 UTC 2021,36185,2684.4,,
Sun Jun 06 03:00:00 UTC 2021,36135.5,2683.05,,
Sun Jun 06 03:10:00 UTC 2021,36127,2686.45,,
Sun Jun 06 03:20:01 UTC 2021,35843.5,2662.45,,
Sun Jun 06 03:30:00 UTC 2021,35933.5,2674.15,,
Sun Jun 06 03:40:00 UTC 2021,35888,2666.45,,
Sun Jun 06 03:50:00 UTC 2021,35999.5,2674.05,,
Sun Jun 06 04:00:00 UTC 2021,35985.5,2674.5,,
Sun Jun 06 04:10:00 UTC 2021,36001,2676.95,,
Sun Jun 06 04:20:00 UTC 2021,36024.5,2680.55,,
Sun Jun 06 04:30:00 UTC 2021,35988,2673.35,,
Sun Jun 06 04:40:00 UTC 2021,36122.5,2686,,
Sun Jun 06 04:50:00 UTC 2021,36178,2684.3,,
Sun Jun 06 05:00:00 UTC 2021,36096,2680.65,,
Sun Jun 06 05:10:00 UTC 2021,36041,2675.4,,
Sun Jun 06 05:20:00 UTC 2021,36075.5,2678.9,,
Sun Jun 06 05:30:00 UTC 2021,36145.5,2685.15,,
Sun Jun 06 05:40:00 UTC 2021,36209.5,2689.25,,
Sun Jun 06 05:50:00 UTC 2021,36141.5,2686.8,,
Sun Jun 06 06:00:00 UTC 2021,36243.5,2697.6,,
Sun Jun 06 06:10:00 UTC 2021,36327.5,2704.5,,
Sun Jun 06 06:20:00 UTC 2021,35986.5,2677,,
Sun Jun 06 06:30:00 UTC 2021,35821.5,2660,,
Sun Jun 06 06:40:00 UTC 2021,35829.5,2658.15,,
Sun Jun 06 06:50:01 UTC 2021,35910.5,2670,,
Sun Jun 06 07:00:00 UTC 2021,35861.5,2664.7,,
Sun Jun 06 07:10:00 UTC 2021,35877,2670.05,,
Sun Jun 06 07:20:00 UTC 2021,35948.5,2676.25,,
Sun Jun 06 07:30:00 UTC 2021,35919.5,2674,,
Sun Jun 06 07:40:00 UTC 2021,36091.5,2691.3,,
Sun Jun 06 07:50:00 UTC 2021,36162.5,2694.55,,
Sun Jun 06 08:00:00 UTC 2021,36158,2691.95,,
Sun Jun 06 08:10:00 UTC 2021,36137.5,2711.4,,
Sun Jun 06 08:20:00 UTC 2021,36250,2720.25,,
Sun Jun 06 08:30:00 UTC 2021,36198,2715.45,,
Sun Jun 06 08:40:00 UTC 2021,36221.5,2717.5,,
Sun Jun 06 08:50:00 UTC 2021,36089,2707.4,,
Sun Jun 06 09:00:00 UTC 2021,36350.5,2735,,
Sun Jun 06 09:10:00 UTC 2021,36328.5,2738.65,,
Sun Jun 06 09:20:00 UTC 2021,36242,2724.7,,
Sun Jun 06 09:30:00 UTC 2021,36230,2726.9,,
Sun Jun 06 09:40:00 UTC 2021,36227.5,2731.3,,
Sun Jun 06 09:50:00 UTC 2021,36176.5,2718.75,,
Sun Jun 06 10:00:00 UTC 2021,36205,2724.95,,
Sun Jun 06 10:10:00 UTC 2021,36131,2721,,
Sun Jun 06 10:20:00 UTC 2021,36000,2714.05,,
Sun Jun 06 10:30:00 UTC 2021,35999.5,2713.15,,
Sun Jun 06 10:40:00 UTC 2021,35885,2702.35,,
Sun Jun 06 10:50:00 UTC 2021,35980,2710.3,,
Sun Jun 06 11:00:00 UTC 2021,36022.5,2719.15,,
Sun Jun 06 11:10:00 UTC 2021,35950,2710.65,,
Sun Jun 06 11:20:00 UTC 2021,35880,2698.4,,
Sun Jun 06 11:30:00 UTC 2021,35892.5,2699,,
Sun Jun 06 11:40:00 UTC 2021,35940,2703.1,,
Sun Jun 06 11:50:00 UTC 2021,35900,2697.3,,
Sun Jun 06 12:00:00 UTC 2021,35880,2691.15,,
Sun Jun 06 12:10:00 UTC 2021,35969.5,2704.6,,
Sun Jun 06 12:20:00 UTC 2021,36061.5,2712.4,,
Sun Jun 06 12:30:00 UTC 2021,36089,2718.15,,
Sun Jun 06 12:40:00 UTC 2021,35881,2694.05,,
Sun Jun 06 12:50:00 UTC 2021,35909,2693.85,,
Sun Jun 06 13:00:00 UTC 2021,35872,2690.6,,
Sun Jun 06 13:10:00 UTC 2021,35992.5,2700.65,,
Sun Jun 06 13:20:00 UTC 2021,35747.5,2664.35,,
Sun Jun 06 13:30:00 UTC 2021,35774.5,2672.3,,
Sun Jun 06 13:40:00 UTC 2021,35773.5,2670.9,,
Sun Jun 06 13:50:00 UTC 2021,35598.5,2657,,
Sun Jun 06 14:00:00 UTC 2021,35634.5,2659.25,,
Sun Jun 06 14:10:00 UTC 2021,35527,2665.9,,
Sun Jun 06 14:20:00 UTC 2021,35609.5,2675.85,,
Sun Jun 06 14:30:00 UTC 2021,35714.5,2681.8,,
Sun Jun 06 14:40:00 UTC 2021,35697.5,2677.5,,
Sun Jun 06 14:50:00 UTC 2021,35859.5,2693.3,,
Sun Jun 06 15:00:00 UTC 2021,36138,2709.95,,
Sun Jun 06 15:10:00 UTC 2021,36226,2722.2,,
Sun Jun 06 15:20:00 UTC 2021,36222,2725,,
Sun Jun 06 15:30:00 UTC 2021,36172,2721.3,,
Sun Jun 06 15:40:00 UTC 2021,36140.5,2716.85,,
Sun Jun 06 15:50:00 UTC 2021,36123,2714.25,,
Sun Jun 06 16:00:00 UTC 2021,36181,2722.2,,
Sun Jun 06 16:10:00 UTC 2021,36200,2727,,
Sun Jun 06 16:20:00 UTC 2021,36170.5,2724.95,,
Sun Jun 06 16:30:00 UTC 2021,36182,2720.05,,
Sun Jun 06 16:40:00 UTC 2021,36199.5,2721.1,,
Sun Jun 06 16:50:00 UTC 2021,36205,2717.8,,
Sun Jun 06 17:00:00 UTC 2021,36233,2718.3,,
Sun Jun 06 17:10:00 UTC 2021,36183.5,2710.3,,
Sun Jun 06 17:20:00 UTC 2021,36186.5,2712.2,,
Sun Jun 06 17:30:00 UTC 2021,36050,2694.9,,
Sun Jun 06 17:40:00 UTC 2021,36040.5,2692.3,,
Sun Jun 06 17:50:00 UTC 2021,35998.5,2689.5,,
Sun Jun 06 18:00:00 UTC 2021,36026.5,2690.45,,
Sun Jun 06 18:10:00 UTC 2021,35965.5,2686.3,,
Sun Jun 06 18:20:00 UTC 2021,35975,2687.25,,
Sun Jun 06 18:30:00 UTC 2021,35910,2682.2,,
Sun Jun 06 18:40:00 UTC 2021,35865.5,2689.15,,
Sun Jun 06 18:50:00 UTC 2021,35894.5,2691.05,,
Sun Jun 06 19:00:00 UTC 2021,35889.5,2689.8,,
Sun Jun 06 19:10:00 UTC 2021,35852,2687.25,,
Sun Jun 06 19:20:00 UTC 2021,35879.5,2689.5,,
Sun Jun 06 19:30:00 UTC 2021,35834.5,2684.4,,
Sun Jun 06 19:40:00 UTC 2021,35777,2677.55,,
Sun Jun 06 19:50:00 UTC 2021,35774.5,2678,,
Sun Jun 06 20:00:00 UTC 2021,35746,2673.5,,
Sun Jun 06 20:10:00 UTC 2021,35614.5,2667,,
Sun Jun 06 20:20:00 UTC 2021,35676.5,2671.65,,
Sun Jun 06 20:30:00 UTC 2021,35849.5,2688.4,,
Sun Jun 06 20:40:00 UTC 2021,35811,2685.2,,
Sun Jun 06 20:50:01 UTC 2021,35846,2693.9,,
Sun Jun 06 21:00:00 UTC 2021,35969.5,2713.15,,
Sun Jun 06 21:10:00 UTC 2021,35866.5,2703.9,,
Sun Jun 06 21:20:00 UTC 2021,35947,2712.95,,
Sun Jun 06 21:30:00 UTC 2021,35935.5,2715.8,,
Sun Jun 06 21:40:00 UTC 2021,35923.5,2717.35,,
Sun Jun 06 21:50:00 UTC 2021,35908.5,2714.05,,
Sun Jun 06 22:00:00 UTC 2021,35935,2717.7,,
Sun Jun 06 22:10:00 UTC 2021,35873.5,2710.35,,
Sun Jun 06 22:20:00 UTC 2021,35550.5,2690.05,,
Sun Jun 06 22:30:01 UTC 2021,35551.5,2690.2,,
Sun Jun 06 22:40:00 UTC 2021,35316,2678.25,,
Sun Jun 06 22:50:00 UTC 2021,35349.5,2683.05,,
Sun Jun 06 23:00:00 UTC 2021,35538,2695.1,,
Sun Jun 06 23:10:00 UTC 2021,35627,2702.45,,
Sun Jun 06 23:20:00 UTC 2021,35640,2702,,
Sun Jun 06 23:30:00 UTC 2021,35653.5,2700.75,,
Sun Jun 06 23:40:00 UTC 2021,35628.5,2704.1,,
Sun Jun 06 23:50:00 UTC 2021,35750.5,2706.55,,
Mon Jun 07 00:00:00 UTC 2021,35786.5,2709.95,,
Mon Jun 07 00:10:00 UTC 2021,35641.5,2703,,
Mon Jun 07 00:20:00 UTC 2021,36142,2747.8,,
Mon Jun 07 00:30:00 UTC 2021,36307,2748.45,,
Mon Jun 07 00:40:00 UTC 2021,36269.5,2743.15,,
Mon Jun 07 00:50:00 UTC 2021,36308.5,2755.75,,
Mon Jun 07 01:00:00 UTC 2021,36319.5,2765.75,,
Mon Jun 07 01:10:00 UTC 2021,36280.5,2759.6,,
Mon Jun 07 01:20:00 UTC 2021,36245,2756.95,,
Mon Jun 07 01:30:00 UTC 2021,36290.5,2760.9,,
Mon Jun 07 01:40:00 UTC 2021,36366.5,2769.95,,
Mon Jun 07 01:50:00 UTC 2021,36784,2799.05,,
Mon Jun 07 02:00:00 UTC 2021,36704,2795.25,,
Mon Jun 07 02:10:00 UTC 2021,36641,2790.4,,
Mon Jun 07 02:20:00 UTC 2021,36630,2789.3,,
Mon Jun 07 02:30:00 UTC 2021,36618,2789.1,,
Mon Jun 07 02:40:00 UTC 2021,36676.5,2790.2,,
Mon Jun 07 02:50:00 UTC 2021,36681,2796.5,,
Mon Jun 07 03:00:00 UTC 2021,36632,2784.95,,
Mon Jun 07 03:10:00 UTC 2021,36663,2789.2,,
Mon Jun 07 03:20:00 UTC 2021,36676,2788,,
Mon Jun 07 03:30:00 UTC 2021,36545.5,2774.45,,
Mon Jun 07 03:40:00 UTC 2021,36452,2764,,
Mon Jun 07 03:50:00 UTC 2021,36367,2764.3,,
Mon Jun 07 04:00:00 UTC 2021,36386.5,2766.9,,
Mon Jun 07 04:10:00 UTC 2021,36501,2789.1,,
Mon Jun 07 04:20:00 UTC 2021,36432.5,2782.35,,
Mon Jun 07 04:30:00 UTC 2021,36287.5,2777.35,,
Mon Jun 07 04:40:00 UTC 2021,36308.5,2775.25,,
Mon Jun 07 04:50:00 UTC 2021,36299.5,2775.95,,
Mon Jun 07 05:00:00 UTC 2021,36263.5,2769.65,,
Mon Jun 07 05:10:00 UTC 2021,36225.5,2773.45,,
Mon Jun 07 05:20:00 UTC 2021,36283,2781.35,,
Mon Jun 07 05:30:00 UTC 2021,36259,2779.95,,
Mon Jun 07 05:40:00 UTC 2021,36222.5,2773.95,,
Mon Jun 07 05:50:00 UTC 2021,36338.5,2783.7,,
Mon Jun 07 06:00:00 UTC 2021,36294,2786.85,,
Mon Jun 07 06:10:00 UTC 2021,36210.5,2777.3,,
Mon Jun 07 06:20:00 UTC 2021,36265,2786.3,,
Mon Jun 07 06:30:00 UTC 2021,36140.5,2773,,
Mon Jun 07 06:40:00 UTC 2021,36182.5,2775.4,,
Mon Jun 07 06:50:00 UTC 2021,36124.5,2766.95,,
Mon Jun 07 07:00:00 UTC 2021,36083.5,2762.5,,
Mon Jun 07 07:10:00 UTC 2021,35992,2748.8,,
Mon Jun 07 07:20:00 UTC 2021,35964,2743.25,,
Mon Jun 07 07:30:00 UTC 2021,36081,2754.55,,
Mon Jun 07 07:40:00 UTC 2021,36175.5,2768.35,,
Mon Jun 07 07:50:00 UTC 2021,36130.5,2766.1,,
Mon Jun 07 08:00:00 UTC 2021,36164.5,2767.05,,
Mon Jun 07 08:10:00 UTC 2021,36066.5,2760.7,,
Mon Jun 07 08:20:00 UTC 2021,35980,2753.55,,
Mon Jun 07 08:30:00 UTC 2021,36009.5,2756.7,,
Mon Jun 07 08:40:00 UTC 2021,36072.5,2761.9,,
Mon Jun 07 08:50:00 UTC 2021,36027,2755.25,,
Mon Jun 07 09:00:00 UTC 2021,36105,2760,,
Mon Jun 07 09:10:00 UTC 2021,36128,2758.5,,
Mon Jun 07 09:20:00 UTC 2021,36160,2772.8,,
Mon Jun 07 09:30:00 UTC 2021,36291.5,2786.9,,
Mon Jun 07 09:40:00 UTC 2021,36276,2784.9,,
Mon Jun 07 09:50:00 UTC 2021,36272,2782.05,,
Mon Jun 07 10:00:00 UTC 2021,36286,2789.05,,
Mon Jun 07 10:10:00 UTC 2021,36400.5,2811.5,,
Mon Jun 07 10:20:00 UTC 2021,36505.5,2823.45,,
Mon Jun 07 10:30:00 UTC 2021,36567,2839.3,,
Mon Jun 07 10:40:00 UTC 2021,36550,2832.45,,
Mon Jun 07 10:50:00 UTC 2021,36534,2830.25,,
Mon Jun 07 11:00:00 UTC 2021,36524,2829.75,,
Mon Jun 07 11:10:00 UTC 2021,36519.5,2821.2,,
Mon Jun 07 11:20:00 UTC 2021,36550.5,2829.5,,
Mon Jun 07 11:30:00 UTC 2021,36530,2825.55,,
Mon Jun 07 11:40:00 UTC 2021,36407.5,2809.05,,
Mon Jun 07 11:50:01 UTC 2021,36368.5,2806.75,,
Mon Jun 07 12:00:00 UTC 2021,36370.5,2813.25,,
Mon Jun 07 12:10:00 UTC 2021,36313,2807.85,,
Mon Jun 07 12:20:00 UTC 2021,36370.5,2810.55,,
Mon Jun 07 12:30:00 UTC 2021,36347.5,2809.65,,
Mon Jun 07 12:40:00 UTC 2021,36646.5,2827.35,,
Mon Jun 07 12:50:00 UTC 2021,36680.5,2832.55,,
Mon Jun 07 13:00:00 UTC 2021,36630,2831.35,,
Mon Jun 07 13:10:00 UTC 2021,36637,2836.85,,
Mon Jun 07 13:20:00 UTC 2021,36622,2827.9,,
Mon Jun 07 13:30:00 UTC 2021,36520,2806.3,,
Mon Jun 07 13:40:00 UTC 2021,36503,2807.1,,
Mon Jun 07 13:50:00 UTC 2021,36474,2806.2,,
Mon Jun 07 14:00:00 UTC 2021,36319.5,2788.5,,
Mon Jun 07 14:10:00 UTC 2021,36120.5,2787.65,,
Mon Jun 07 14:20:00 UTC 2021,36017.5,2785.35,,
Mon Jun 07 14:30:00 UTC 2021,36070.5,2788.6,,
Mon Jun 07 14:40:00 UTC 2021,35982,2771.4,,
Mon Jun 07 14:50:00 UTC 2021,35949,2767.8,,
Mon Jun 07 15:00:00 UTC 2021,36054,2780,,
Mon Jun 07 15:10:00 UTC 2021,36026,2778.2,,
Mon Jun 07 15:20:00 UTC 2021,36088.5,2786.25,,
Mon Jun 07 15:30:00 UTC 2021,36072.5,2788.05,,
Mon Jun 07 15:40:00 UTC 2021,36094.5,2787.2,,
Mon Jun 07 15:50:00 UTC 2021,36071.5,2786.15,,
Mon Jun 07 16:00:00 UTC 2021,36035,2783.9,,
Mon Jun 07 16:10:00 UTC 2021,36054.5,2786.95,,
Mon Jun 07 16:20:00 UTC 2021,35909,2767.75,,
Mon Jun 07 16:30:00 UTC 2021,35786,2763.85,,
Mon Jun 07 16:40:00 UTC 2021,35792.5,2768.1,,
Mon Jun 07 16:50:00 UTC 2021,35786,2769.45,,
Mon Jun 07 17:00:00 UTC 2021,35768.5,2765.95,,
Mon Jun 07 17:10:00 UTC 2021,35615.5,2736.85,,
Mon Jun 07 17:20:00 UTC 2021,35678.5,2724.25,,
Mon Jun 07 17:30:01 UTC 2021,35850,2740.25,,
Mon Jun 07 17:40:00 UTC 2021,35657.5,2728.6,,
Mon Jun 07 17:50:00 UTC 2021,35669.5,2720.05,,
Mon Jun 07 18:00:00 UTC 2021,35706.5,2724.25,,
Mon Jun 07 18:10:00 UTC 2021,35666,2721.25,,
Mon Jun 07 18:20:00 UTC 2021,35476.5,2692.65,,
Mon Jun 07 18:30:00 UTC 2021,35623.5,2709.45,,
Mon Jun 07 18:40:00 UTC 2021,35650.5,2712.65,,
Mon Jun 07 18:50:00 UTC 2021,35531,2699,,
Mon Jun 07 19:00:00 UTC 2021,35448.5,2684.6,,
Mon Jun 07 19:10:00 UTC 2021,35549.5,2705.05,,
Mon Jun 07 19:20:00 UTC 2021,35375.5,2697,,
Mon Jun 07 19:30:00 UTC 2021,35446.5,2711.65,,
Mon Jun 07 19:40:00 UTC 2021,35538,2722.55,,
Mon Jun 07 19:50:01 UTC 2021,35588.5,2722.95,,
Mon Jun 07 20:00:00 UTC 2021,35623.5,2730.4,,
Mon Jun 07 20:10:00 UTC 2021,35552.5,2718.3,,
Mon Jun 07 20:20:00 UTC 2021,35522.5,2716.9,,
Mon Jun 07 20:30:00 UTC 2021,35470,2714.55,,
Mon Jun 07 20:40:00 UTC 2021,35428.5,2712.7,,
Mon Jun 07 20:50:00 UTC 2021,34637.5,2656.5,,
Mon Jun 07 21:00:00 UTC 2021,34405.5,2655,,
Mon Jun 07 21:10:00 UTC 2021,34338,2632.45,,
Mon Jun 07 21:20:00 UTC 2021,34053.5,2617.8,,
Mon Jun 07 21:30:00 UTC 2021,33932,2595.95,,
Mon Jun 07 21:40:00 UTC 2021,34100.5,2604.45,,
Mon Jun 07 21:50:00 UTC 2021,34060.5,2597.9,,
Mon Jun 07 22:00:00 UTC 2021,34090,2610.6,,
Mon Jun 07 22:10:00 UTC 2021,34122,2622.45,,
Mon Jun 07 22:20:00 UTC 2021,34084,2626.6,,
Mon Jun 07 22:30:00 UTC 2021,34106,2624.65,,
Mon Jun 07 22:40:00 UTC 2021,33987,2611.05,,
Mon Jun 07 22:50:00 UTC 2021,34083,2620.75,,
Mon Jun 07 23:00:00 UTC 2021,34113.5,2627,,
Mon Jun 07 23:10:00 UTC 2021,34148,2632.7,,
Mon Jun 07 23:20:00 UTC 2021,33930.5,2610.65,,
Mon Jun 07 23:30:00 UTC 2021,33801,2608.3,,
Mon Jun 07 23:40:00 UTC 2021,33650,2593.95,,
Mon Jun 07 23:50:00 UTC 2021,33660.5,2594.15,,
Tue Jun 08 00:00:00 UTC 2021,33533,2591.35,,
Tue Jun 08 00:10:00 UTC 2021,33819.5,2601.3,,
Tue Jun 08 00:20:00 UTC 2021,33888,2612.55,,
Tue Jun 08 00:30:00 UTC 2021,33574.5,2585.6,,
Tue Jun 08 00:40:00 UTC 2021,33418.5,2570.8,,
Tue Jun 08 00:50:00 UTC 2021,33587,2582.95,,
Tue Jun 08 01:00:00 UTC 2021,33617.5,2585.95,,
Tue Jun 08 01:10:00 UTC 2021,33713.5,2601.05,,
Tue Jun 08 01:20:00 UTC 2021,33869.5,2613.95,,
Tue Jun 08 01:30:00 UTC 2021,33689,2601.55,,
Tue Jun 08 01:40:00 UTC 2021,33660,2594.7,,
Tue Jun 08 01:50:00 UTC 2021,33682.5,2604.65,,
Tue Jun 08 02:00:00 UTC 2021,33757.5,2607.95,,
Tue Jun 08 02:10:00 UTC 2021,33717.5,2598.2,,
Tue Jun 08 02:20:00 UTC 2021,33624.5,2593.5,,
Tue Jun 08 02:30:00 UTC 2021,33584.5,2595.3,,
Tue Jun 08 02:40:00 UTC 2021,33416.5,2575.05,,
Tue Jun 08 02:50:00 UTC 2021,32534,2490.7,,
Tue Jun 08 03:00:00 UTC 2021,32694.5,2479.85,,
Tue Jun 08 03:10:00 UTC 2021,32714,2479.3,,
Tue Jun 08 03:20:00 UTC 2021,32625.5,2465.15,,
Tue Jun 08 03:30:00 UTC 2021,32597.5,2454.85,,
Tue Jun 08 03:40:00 UTC 2021,32777,2476.1,,
Tue Jun 08 03:50:00 UTC 2021,32859.5,2490.2,,
Tue Jun 08 04:00:00 UTC 2021,32811,2490.35,,
Tue Jun 08 04:10:00 UTC 2021,33024.5,2520.3,,
Tue Jun 08 04:20:00 UTC 2021,32929,2515.05,,
Tue Jun 08 04:30:00 UTC 2021,32759,2486.8,,
Tue Jun 08 04:40:00 UTC 2021,32694,2485.8,,
Tue Jun 08 04:50:00 UTC 2021,32905.5,2505.9,,
Tue Jun 08 05:00:00 UTC 2021,32835.5,2498.4,,
Tue Jun 08 05:10:00 UTC 2021,32878.5,2503.05,,
Tue Jun 08 05:20:00 UTC 2021,32824,2492.9,,
Tue Jun 08 05:30:00 UTC 2021,32700.5,2462.6,,
Tue Jun 08 05:40:00 UTC 2021,32638,2471.2,,
Tue Jun 08 05:50:00 UTC 2021,32837,2492,,
Tue Jun 08 06:00:00 UTC 2021,32896.5,2502.9,,
Tue Jun 08 06:10:00 UTC 2021,32813.5,2490,,
Tue Jun 08 06:20:00 UTC 2021,32760,2483.25,,
Tue Jun 08 06:30:00 UTC 2021,32676,2481.1,,
Tue Jun 08 06:40:00 UTC 2021,32768.5,2496,,
Tue Jun 08 06:50:00 UTC 2021,32626,2479.15,,
Tue Jun 08 07:00:00 UTC 2021,32595,2469.65,,
Tue Jun 08 07:10:00 UTC 2021,32578,2475.15,,
Tue Jun 08 07:20:00 UTC 2021,32850.5,2495.8,,
Tue Jun 08 07:30:00 UTC 2021,33116,2512.2,,
Tue Jun 08 07:40:00 UTC 2021,32934.5,2508.6,,
Tue Jun 08 07:50:00 UTC 2021,32995.5,2517.55,,
Tue Jun 08 08:00:00 UTC 2021,32968,2515.05,,
Tue Jun 08 08:10:00 UTC 2021,33142,2538,,
Tue Jun 08 08:20:00 UTC 2021,33212.5,2542.85,,
Tue Jun 08 08:30:00 UTC 2021,33307.5,2552.25,,
Tue Jun 08 08:40:00 UTC 2021,33183.5,2542.4,,
Tue Jun 08 08:50:00 UTC 2021,33124.5,2536.75,,
Tue Jun 08 09:00:00 UTC 2021,32896.5,2520.4,,
Tue Jun 08 09:10:00 UTC 2021,32837,2507.05,,
Tue Jun 08 09:20:00 UTC 2021,32825,2502.1,,
Tue Jun 08 09:30:00 UTC 2021,32760,2492.95,,
